locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_00005,dnaA,0,1,1545,1,0,0,1545,0,chromosomal replication initiator protein DnaA
R7A2020_00010,R7A2020_00010,0,1851,2969,1,0,0,1119,0,DNA polymerase III subunit beta
R7A2020_00015,recF,0,3053,4192,1,1638,0.0309597523219814,1140,30,DNA replication/repair protein RecF
R7A2020_00020,R7A2020_00020,0,4224,4976,1,511,0.0218408736349454,753,14,molybdopterin-synthase adenylyltransferase MoeB
R7A2020_00025,R7A2020_00025,0,4991,5467,1,954,0.0393120393120393,477,16,GNAT family N-acetyltransferase
R7A2020_00030,R7A2020_00030,0,5518,6519,-1,1025,0.0305164319248826,1002,26,D-glycerate dehydrogenase
R7A2020_00035,R7A2020_00035,0,6668,7228,1,0,0,561,0,hypothetical protein
R7A2020_00040,R7A2020_00040,0,7218,7607,-1,180,0.0210843373493976,390,7,DUF4260 domain-containing protein
R7A2020_00045,R7A2020_00045,0,7664,8095,-1,146,0.016304347826087,432,6,transcriptional repressor
R7A2020_00050,fabA,0,8338,8853,1,0,0,516,0,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA
R7A2020_00055,fabB,0,8903,10123,1,0,0,1221,0,beta-ketoacyl-ACP synthase I
R7A2020_00060,fabI,0,10155,10958,1,341,0.0160818713450292,804,11,enoyl-ACP reductase FabI
R7A2020_00065,R7A2020_00065,0,11114,12658,1,2391,0.0334855403348554,1545,44,bifunctional diguanylate cyclase/phosphodiesterase
R7A2020_00070,R7A2020_00070,0,12664,13674,-1,1812,0.0325581395348837,1011,28,class I SAM-dependent methyltransferase
R7A2020_00075,pnp,0,13800,15947,-1,0,0,2148,0,polyribonucleotide nucleotidyltransferase
R7A2020_00080,rpsO,0,16357,16626,-1,0,0,270,0,30S ribosomal protein S15
R7A2020_00085,corA,0,16808,17902,-1,1721,0.0236051502145923,1095,22,magnesium/cobalt transporter CorA
R7A2020_00090,truB,0,17947,18924,-1,1325,0.0204081632653061,978,17,tRNA pseudouridine(55) synthase TruB
R7A2020_00095,rbfA,0,18924,19379,-1,235,0.0205655526992288,456,8,30S ribosome-binding factor RbfA
R7A2020_00100,infB,0,19554,22136,-1,0,0,2583,0,translation initiation factor IF-2
R7A2020_00105,R7A2020_00105,0,22133,22783,-1,215,0.0036101083032491,651,2,RNA-binding protein
R7A2020_00110,nusA,0,22822,24417,-1,47,0.00220913107511046,1596,3,transcription termination/antitermination protein NusA
R7A2020_00115,rimP,0,24467,25114,-1,57,0.0036231884057971,648,2,ribosome maturation factor RimP
R7A2020_00120,R7A2020_00120,0,25401,25565,1,9,0.00709219858156028,165,1,hypothetical protein
R7A2020_00125,trmB,0,25589,26290,-1,1047,0.0368509212730318,702,22,tRNA (guanosine(46)-N7)-methyltransferase TrmB
R7A2020_00130,R7A2020_00130,0,26316,27581,-1,0,0,1266,0,methionine adenosyltransferase
R7A2020_00135,R7A2020_00135,0,27750,28169,-1,54,0.00840336134453781,420,3,helix-turn-helix transcriptional regulator
R7A2020_00140,lnt,0,28308,29900,-1,1053,0.0140221402214022,1593,19,apolipoprotein N-acyltransferase
R7A2020_00145,R7A2020_00145,0,30081,31025,-1,1230,0.0286069651741294,945,23,LysR family transcriptional regulator
R7A2020_00150,R7A2020_00150,0,31126,31887,1,1804,0.0416666666666667,762,27,SDR family oxidoreductase
R7A2020_00155,R7A2020_00155,0,31913,32383,-1,662,0.029925187032419,471,12,glyoxalase
R7A2020_00160,R7A2020_00160,0,32397,33473,-1,1766,0.0338058887677208,1077,31,HlyC/CorC family transporter
R7A2020_00165,ybeY,0,33501,34001,-1,0,0,501,0,rRNA maturation RNase YbeY
R7A2020_00170,R7A2020_00170,0,34020,35069,-1,1768,0.0459126539753639,1050,41,PhoH family protein
R7A2020_00175,miaB,0,35096,36505,-1,1675,0.0400333611342786,1410,48,tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB
R7A2020_00180,R7A2020_00180,0,36582,37382,-1,1360,0.0249632892804699,801,17,1-acyl-sn-glycerol-3-phosphate acyltransferase
R7A2020_00185,rimI,0,37410,37904,-1,217,0.00710900473933649,495,3,ribosomal protein S18-alanine N-acetyltransferase
R7A2020_00190,tsaB,0,37904,38581,-1,0,0,678,0,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
R7A2020_00195,R7A2020_00195,0,38678,39781,-1,2090,0.0340788072417465,1104,32,DUF1513 domain-containing protein
R7A2020_00200,R7A2020_00200,0,39784,40863,-1,1293,0.0272331154684096,1080,25,peptidase M75, Imelysin
R7A2020_00205,R7A2020_00205,0,40863,42464,-1,1478,0.0242290748898678,1602,33,c-type cytochrome
R7A2020_00210,bfr,0,42477,42962,-1,139,0.0169082125603865,486,7,bacterioferritin
R7A2020_00215,R7A2020_00215,0,42928,43239,-1,391,0.037593984962406,312,10,(2Fe-2S)-binding protein
R7A2020_00220,R7A2020_00220,0,43352,44641,-1,701,0.02461257976299,1290,27,peptidase
R7A2020_00225,R7A2020_00225,0,45077,46330,1,0,0,1254,0,FAD-dependent oxidoreductase
R7A2020_00230,R7A2020_00230,0,46435,47712,-1,2610,0.0477941176470588,1278,52,4-aminobutyrate--2-oxoglutarate transaminase
R7A2020_00235,R7A2020_00235,0,47950,49089,1,1714,0.0361197110423117,1140,35,efflux RND transporter periplasmic adaptor subunit
R7A2020_00240,R7A2020_00240,0,49086,50156,1,1648,0.0340285400658617,1071,31,efflux RND transporter periplasmic adaptor subunit
R7A2020_00245,R7A2020_00245,0,50153,53212,1,6393,0.0369088811995386,3060,96,efflux RND transporter permease subunit
R7A2020_00250,R7A2020_00250,0,53287,54033,-1,359,0.0141509433962264,747,9,ABC transporter ATP-binding protein
R7A2020_00255,R7A2020_00255,0,54030,54866,-1,1127,0.0364656381486676,837,26,ABC transporter ATP-binding protein
R7A2020_00260,R7A2020_00260,0,54863,55783,-1,1130,0.0357598978288633,921,28,ABC transporter permease
R7A2020_00265,R7A2020_00265,0,55780,56841,-1,1362,0.035437430786268,1062,32,ABC transporter permease
R7A2020_00270,R7A2020_00270,0,56860,58503,-1,1713,0.0293276108726753,1644,41,ABC transporter substrate-binding protein
R7A2020_00275,R7A2020_00275,0,58765,60012,-1,1448,0.032015065913371,1248,34,lytic murein transglycosylase
R7A2020_00280,recR,0,60033,60638,-1,676,0.0523255813953488,606,27,recombination protein RecR
R7A2020_00285,R7A2020_00285,0,60730,61731,-1,859,0.0293427230046948,1002,25,cell wall hydrolase
R7A2020_00290,R7A2020_00290,0,61961,62368,-1,197,0.0114942528735632,408,4,hypothetical protein
R7A2020_00295,R7A2020_00295,0,62444,62767,-1,463,0.0471014492753623,324,13,YbaB/EbfC family nucleoid-associated protein
R7A2020_00300,R7A2020_00300,0,62791,64608,-1,0,0,1818,0,DNA polymerase III subunit gamma/tau
