locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_00005,dnaA,0,1,1545,1,0,0,1545,0,chromosomal replication initiator protein DnaA
R7A2020_00010,R7A2020_00010,0,1851,2969,1,0,0,1119,0,DNA polymerase III subunit beta
R7A2020_00035,R7A2020_00035,0,6668,7228,1,0,0,561,0,hypothetical protein
R7A2020_00050,fabA,0,8338,8853,1,0,0,516,0,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA
R7A2020_00055,fabB,0,8903,10123,1,0,0,1221,0,beta-ketoacyl-ACP synthase I
R7A2020_00075,pnp,0,13800,15947,-1,9,0.00109469074986316,2148,2,polyribonucleotide nucleotidyltransferase
R7A2020_00080,rpsO,0,16357,16626,-1,11,0.00434782608695652,270,1,30S ribosomal protein S15
R7A2020_00100,infB,0,19554,22136,-1,17,0.000455373406193078,2583,1,translation initiation factor IF-2
R7A2020_00105,R7A2020_00105,0,22133,22783,-1,63,0.0072202166064982,651,4,RNA-binding protein
R7A2020_00110,nusA,0,22822,24417,-1,380,0.00441826215022091,1596,6,transcription termination/antitermination protein NusA
R7A2020_00115,rimP,0,24467,25114,-1,147,0.0036231884057971,648,2,ribosome maturation factor RimP
R7A2020_00130,R7A2020_00130,0,26316,27581,-1,0,0,1266,0,methionine adenosyltransferase
R7A2020_00190,tsaB,0,37904,38581,-1,0,0,678,0,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
R7A2020_00225,R7A2020_00225,0,45077,46330,1,57,0.00468603561387067,1254,5,FAD-dependent oxidoreductase
R7A2020_00300,R7A2020_00300,0,62791,64608,-1,0,0,1818,0,DNA polymerase III subunit gamma/tau
R7A2020_00305,ffs,0,64712,64808,-1,0,0,97,0,
R7A2020_00330,R7A2020_00330,0,67622,68350,-1,0,0,729,0,3-deoxy-manno-octulosonate cytidylyltransferase
R7A2020_00400,R7A2020_00400,0,84193,84268,1,0,0,76,0,
R7A2020_00425,R7A2020_00425,0,86399,86854,1,0,0,456,0,periplasmic heavy metal sensor
R7A2020_00645,R7A2020_00645,0,140334,141503,-1,57,0.00201005025125628,1170,2,Mrp/NBP35 family ATP-binding protein
R7A2020_00875,dut,0,188141,188626,1,4,0.00241545893719807,486,1,dUTP diphosphatase
R7A2020_00955,murJ,0,209750,211330,1,0,0,1581,0,murein biosynthesis integral membrane protein MurJ
R7A2020_00970,trpS,0,213480,214547,1,0,0,1068,0,tryptophan--tRNA ligase
R7A2020_01005,R7A2020_01005,0,219134,219307,-1,0,0,174,0,hypothetical protein
R7A2020_01020,R7A2020_01020,0,221399,221935,-1,50,0.00436681222707424,537,2,ActR/PrrA/RegA family redox response regulator transcription factor
R7A2020_01150,R7A2020_01150,0,248281,250668,-1,133,0.00196947316592811,2388,4,polysaccharide biosynthesis tyrosine autokinase
R7A2020_01160,R7A2020_01160,0,251924,252892,-1,29,0.00121212121212121,969,1,glycosyltransferase family 2 protein
R7A2020_01165,R7A2020_01165,0,252882,253832,-1,83,0.00123609394313968,951,1,glycosyltransferase family 2 protein
R7A2020_01175,R7A2020_01175,0,254838,256010,-1,7,0.00100200400801603,1173,1,glycosyltransferase family 4 protein
R7A2020_01180,R7A2020_01180,0,256198,257694,1,0,0,1497,0,lipopolysaccharide biosynthesis protein
R7A2020_01190,R7A2020_01190,0,258794,259873,-1,71,0.00326797385620915,1080,3,glycosyltransferase family 4 protein
R7A2020_01270,R7A2020_01270,0,275257,276516,1,0,0,1260,0,sugar ABC transporter substrate-binding protein
R7A2020_01275,R7A2020_01275,0,276831,278144,-1,3,0.000894454382826476,1314,1,O-antigen ligase family protein
R7A2020_01415,R7A2020_01415,0,310676,310751,-1,0,0,76,0,
R7A2020_01420,R7A2020_01420,0,310924,311310,-1,24,0.00606060606060606,387,2,TIGR02300 family protein
R7A2020_01425,aroA,0,311517,312875,1,0,0,1359,0,3-phosphoshikimate 1-carboxyvinyltransferase
R7A2020_01435,rpsA,0,313815,315512,1,4,0.000692041522491349,1698,1,30S ribosomal protein S1
R7A2020_01525,gyrB,0,335098,337569,1,0,0,2472,0,DNA topoisomerase (ATP-hydrolyzing) subunit B
R7A2020_01915,R7A2020_01915,0,421062,421763,1,0,0,702,0,response regulator transcription factor
R7A2020_01920,R7A2020_01920,0,421863,423647,1,21,0.00131752305665349,1785,2,HAMP domain-containing protein
R7A2020_01930,R7A2020_01930,0,424352,424753,1,30,0.00292397660818713,402,1,PTS sugar transporter subunit IIA
R7A2020_01935,R7A2020_01935,0,424750,425046,1,21,0.00393700787401575,297,1,HPr family phosphocarrier protein
R7A2020_01945,R7A2020_01945,0,426822,429377,1,0,0,2556,0,PAS domain-containing protein
R7A2020_01960,addB,0,431619,434753,1,617,0.00675168792198049,3135,18,double-strand break repair protein AddB
R7A2020_01970,trxA,0,438340,438663,1,0,0,324,0,thioredoxin
R7A2020_01995,R7A2020_01995,0,440425,441750,-1,7,0.00177304964539007,1326,2,bifunctional folylpolyglutamate synthase/dihydrofolate synthase
R7A2020_02000,R7A2020_02000,0,441871,442797,-1,0,0,927,0,acetyl-CoA carboxylase carboxyltransferase subunit beta
R7A2020_02010,trpB,0,443748,444998,-1,62,0.00093984962406015,1251,1,tryptophan synthase subunit beta
R7A2020_02045,R7A2020_02045,0,449702,450238,1,0,0,537,0,translation initiation factor IF-3
R7A2020_02055,rpmI,0,451269,451472,1,4,0.00574712643678161,204,1,50S ribosomal protein L35
R7A2020_02060,rplT,0,451560,451961,1,46,0.00292397660818713,402,1,50S ribosomal protein L20
R7A2020_02065,pheS,0,452112,453209,1,0,0,1098,0,phenylalanine--tRNA ligase subunit alpha
R7A2020_02075,R7A2020_02075,0,453625,456033,1,17,0.000976085895558809,2409,2,phenylalanine--tRNA ligase subunit beta
R7A2020_02215,R7A2020_02215,0,483520,484479,-1,0,0,960,0,type I pantothenate kinase
R7A2020_02220,R7A2020_02220,0,484504,484827,-1,22,0.0072463768115942,324,2,phosphoribosyl-ATP diphosphatase
R7A2020_02435,R7A2020_02435,0,525112,525188,-1,0,0,77,0,
R7A2020_02695,pncB,0,571752,573056,1,0,0,1305,0,nicotinate phosphoribosyltransferase
R7A2020_02835,R7A2020_02835,0,600522,601052,1,32,0.00221238938053097,531,1,peptide deformylase
R7A2020_02840,R7A2020_02840,0,601059,602012,1,0,0,954,0,methionyl-tRNA formyltransferase
R7A2020_02860,dapE,0,604060,605253,-1,11,0.000984251968503937,1194,1,succinyl-diaminopimelate desuccinylase
R7A2020_02885,dapD,0,607935,608789,-1,53,0.00137362637362637,855,1,2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
R7A2020_02960,argB,0,620447,621340,-1,83,0.00394218134034166,894,3,acetylglutamate kinase
R7A2020_03005,R7A2020_03005,0,629720,630379,-1,23,0.0035650623885918,660,2,YihA family ribosome biogenesis GTP-binding protein
