locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_00005,dnaA,0,1,1545,1,0,0,1545,0,chromosomal replication initiator protein DnaA
R7A2020_00010,R7A2020_00010,0,1851,2969,1,0,0,1119,0,DNA polymerase III subunit beta
R7A2020_00015,recF,0,3053,4192,1,1886,0.065015479876161,1140,63,DNA replication/repair protein RecF
R7A2020_00020,R7A2020_00020,0,4224,4976,1,1055,0.078003120124805,753,50,molybdopterin-synthase adenylyltransferase MoeB
R7A2020_00025,R7A2020_00025,0,4991,5467,1,648,0.0761670761670762,477,31,GNAT family N-acetyltransferase
R7A2020_00030,R7A2020_00030,0,5518,6519,-1,1561,0.0938967136150235,1002,80,D-glycerate dehydrogenase
R7A2020_00035,R7A2020_00035,0,6668,7228,1,11,0.00209643605870021,561,1,hypothetical protein
R7A2020_00040,R7A2020_00040,0,7218,7607,-1,335,0.0602409638554217,390,20,DUF4260 domain-containing protein
R7A2020_00045,R7A2020_00045,0,7664,8095,-1,276,0.046195652173913,432,17,transcriptional repressor
R7A2020_00050,fabA,0,8338,8853,1,0,0,516,0,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA
R7A2020_00055,fabB,0,8903,10123,1,0,0,1221,0,beta-ketoacyl-ACP synthase I
R7A2020_00060,fabI,0,10155,10958,1,960,0.0760233918128655,804,52,enoyl-ACP reductase FabI
R7A2020_00065,R7A2020_00065,0,11114,12658,1,1416,0.0540334855403349,1545,71,bifunctional diguanylate cyclase/phosphodiesterase
R7A2020_00070,R7A2020_00070,0,12664,13674,-1,491,0.0430232558139535,1011,37,class I SAM-dependent methyltransferase
R7A2020_00075,pnp,0,13800,15947,-1,80,0.00109469074986316,2148,2,polyribonucleotide nucleotidyltransferase
R7A2020_00080,rpsO,0,16357,16626,-1,0,0,270,0,30S ribosomal protein S15
R7A2020_00085,corA,0,16808,17902,-1,1194,0.0633047210300429,1095,59,magnesium/cobalt transporter CorA
R7A2020_00090,truB,0,17947,18924,-1,843,0.0432172869147659,978,36,tRNA pseudouridine(55) synthase TruB
R7A2020_00095,rbfA,0,18924,19379,-1,657,0.0616966580976864,456,24,30S ribosome-binding factor RbfA
R7A2020_00100,infB,0,19554,22136,-1,0,0,2583,0,translation initiation factor IF-2
R7A2020_00105,R7A2020_00105,0,22133,22783,-1,85,0.00902527075812274,651,5,RNA-binding protein
R7A2020_00110,nusA,0,22822,24417,-1,97,0.00589101620029455,1596,8,transcription termination/antitermination protein NusA
R7A2020_00115,rimP,0,24467,25114,-1,27,0.0036231884057971,648,2,ribosome maturation factor RimP
R7A2020_00120,R7A2020_00120,0,25401,25565,1,153,0.0851063829787234,165,12,hypothetical protein
R7A2020_00125,trmB,0,25589,26290,-1,1623,0.0703517587939698,702,42,tRNA (guanosine(46)-N7)-methyltransferase TrmB
R7A2020_00130,R7A2020_00130,0,26316,27581,-1,1,0.000928505106778087,1266,1,methionine adenosyltransferase
R7A2020_00135,R7A2020_00135,0,27750,28169,-1,72,0.0140056022408964,420,5,helix-turn-helix transcriptional regulator
R7A2020_00140,lnt,0,28308,29900,-1,1236,0.0531365313653137,1593,72,apolipoprotein N-acyltransferase
R7A2020_00145,R7A2020_00145,0,30081,31025,-1,1291,0.0920398009950249,945,74,LysR family transcriptional regulator
R7A2020_00150,R7A2020_00150,0,31126,31887,1,1490,0.0848765432098765,762,55,SDR family oxidoreductase
R7A2020_00155,R7A2020_00155,0,31913,32383,-1,722,0.0798004987531172,471,32,glyoxalase
R7A2020_00160,R7A2020_00160,0,32397,33473,-1,1270,0.0774263904034896,1077,71,HlyC/CorC family transporter
R7A2020_00165,ybeY,0,33501,34001,-1,138,0.0234741784037559,501,10,rRNA maturation RNase YbeY
R7A2020_00170,R7A2020_00170,0,34020,35069,-1,1285,0.0694288913773796,1050,62,PhoH family protein
R7A2020_00175,miaB,0,35096,36505,-1,2194,0.0675562969140951,1410,81,tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB
R7A2020_00180,R7A2020_00180,0,36582,37382,-1,465,0.0425844346549192,801,29,1-acyl-sn-glycerol-3-phosphate acyltransferase
R7A2020_00185,rimI,0,37410,37904,-1,583,0.0639810426540284,495,27,ribosomal protein S18-alanine N-acetyltransferase
R7A2020_00190,tsaB,0,37904,38581,-1,0,0,678,0,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
R7A2020_00195,R7A2020_00195,0,38678,39781,-1,1012,0.0660276890308839,1104,62,DUF1513 domain-containing protein
R7A2020_00200,R7A2020_00200,0,39784,40863,-1,1202,0.0631808278867102,1080,58,peptidase M75, Imelysin
R7A2020_00205,R7A2020_00205,0,40863,42464,-1,1611,0.0587371512481645,1602,80,c-type cytochrome
R7A2020_00210,bfr,0,42477,42962,-1,412,0.0676328502415459,486,28,bacterioferritin
R7A2020_00215,R7A2020_00215,0,42928,43239,-1,360,0.0827067669172932,312,22,(2Fe-2S)-binding protein
R7A2020_00220,R7A2020_00220,0,43352,44641,-1,1009,0.0501367365542388,1290,55,peptidase
R7A2020_00225,R7A2020_00225,0,45077,46330,1,6,0.0028116213683224,1254,3,FAD-dependent oxidoreductase
R7A2020_00230,R7A2020_00230,0,46435,47712,-1,1845,0.0762867647058824,1278,83,4-aminobutyrate--2-oxoglutarate transaminase
R7A2020_00235,R7A2020_00235,0,47950,49089,1,1039,0.066047471620227,1140,64,efflux RND transporter periplasmic adaptor subunit
R7A2020_00240,R7A2020_00240,0,49086,50156,1,1899,0.0867178924259056,1071,79,efflux RND transporter periplasmic adaptor subunit
R7A2020_00245,R7A2020_00245,0,50153,53212,1,5691,0.0838139177239523,3060,218,efflux RND transporter permease subunit
R7A2020_00250,R7A2020_00250,0,53287,54033,-1,460,0.0440251572327044,747,28,ABC transporter ATP-binding protein
R7A2020_00255,R7A2020_00255,0,54030,54866,-1,1700,0.0561009817671809,837,40,ABC transporter ATP-binding protein
R7A2020_00260,R7A2020_00260,0,54863,55783,-1,1191,0.0664112388250319,921,52,ABC transporter permease
R7A2020_00265,R7A2020_00265,0,55780,56841,-1,1620,0.0741971207087486,1062,67,ABC transporter permease
R7A2020_00270,R7A2020_00270,0,56860,58503,-1,1635,0.0658082975679542,1644,92,ABC transporter substrate-binding protein
R7A2020_00275,R7A2020_00275,0,58765,60012,-1,1232,0.0583804143126177,1248,62,lytic murein transglycosylase
R7A2020_00280,recR,0,60033,60638,-1,1224,0.106589147286822,606,55,recombination protein RecR
R7A2020_00285,R7A2020_00285,0,60730,61731,-1,1423,0.0868544600938967,1002,74,cell wall hydrolase
R7A2020_00290,R7A2020_00290,0,61961,62368,-1,439,0.0689655172413793,408,24,hypothetical protein
R7A2020_00295,R7A2020_00295,0,62444,62767,-1,579,0.11231884057971,324,31,YbaB/EbfC family nucleoid-associated protein
