locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_00005,dnaA,0,1,1545,1,0,0,1545,0,chromosomal replication initiator protein DnaA
R7A2020_00010,R7A2020_00010,0,1851,2969,1,0,0,1119,0,DNA polymerase III subunit beta
R7A2020_00015,recF,0,3053,4192,1,1205,0.0268317853457172,1140,26,DNA replication/repair protein RecF
R7A2020_00020,R7A2020_00020,0,4224,4976,1,1193,0.0280811232449298,753,18,molybdopterin-synthase adenylyltransferase MoeB
R7A2020_00025,R7A2020_00025,0,4991,5467,1,1576,0.0294840294840295,477,12,GNAT family N-acetyltransferase
R7A2020_00030,R7A2020_00030,0,5518,6519,-1,3921,0.0387323943661972,1002,33,D-glycerate dehydrogenase
R7A2020_00035,R7A2020_00035,0,6668,7228,1,0,0,561,0,hypothetical protein
R7A2020_00040,R7A2020_00040,0,7218,7607,-1,271,0.0240963855421687,390,8,DUF4260 domain-containing protein
R7A2020_00045,R7A2020_00045,0,7664,8095,-1,902,0.0217391304347826,432,8,transcriptional repressor
R7A2020_00050,fabA,0,8338,8853,1,0,0,516,0,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA
R7A2020_00055,fabB,0,8903,10123,1,0,0,1221,0,beta-ketoacyl-ACP synthase I
R7A2020_00060,fabI,0,10155,10958,1,494,0.0219298245614035,804,15,enoyl-ACP reductase FabI
R7A2020_00065,R7A2020_00065,0,11114,12658,1,1950,0.0258751902587519,1545,34,bifunctional diguanylate cyclase/phosphodiesterase
R7A2020_00070,R7A2020_00070,0,12664,13674,-1,2188,0.0244186046511628,1011,21,class I SAM-dependent methyltransferase
R7A2020_00075,pnp,0,13800,15947,-1,0,0,2148,0,polyribonucleotide nucleotidyltransferase
R7A2020_00080,rpsO,0,16357,16626,-1,13,0.00869565217391304,270,2,30S ribosomal protein S15
R7A2020_00085,corA,0,16808,17902,-1,1289,0.0236051502145923,1095,22,magnesium/cobalt transporter CorA
R7A2020_00090,truB,0,17947,18924,-1,1948,0.0156062424969988,978,13,tRNA pseudouridine(55) synthase TruB
R7A2020_00095,rbfA,0,18924,19379,-1,1875,0.0282776349614396,456,11,30S ribosome-binding factor RbfA
R7A2020_00100,infB,0,19554,22136,-1,0,0,2583,0,translation initiation factor IF-2
R7A2020_00105,R7A2020_00105,0,22133,22783,-1,34,0.00180505415162455,651,1,RNA-binding protein
R7A2020_00110,nusA,0,22822,24417,-1,45,0.00147275405007364,1596,2,transcription termination/antitermination protein NusA
R7A2020_00115,rimP,0,24467,25114,-1,42,0.0036231884057971,648,2,ribosome maturation factor RimP
R7A2020_00120,R7A2020_00120,0,25401,25565,1,175,0.0141843971631206,165,2,hypothetical protein
R7A2020_00125,trmB,0,25589,26290,-1,1345,0.0318257956448911,702,19,tRNA (guanosine(46)-N7)-methyltransferase TrmB
R7A2020_00130,R7A2020_00130,0,26316,27581,-1,0,0,1266,0,methionine adenosyltransferase
R7A2020_00135,R7A2020_00135,0,27750,28169,-1,0,0,420,0,helix-turn-helix transcriptional regulator
R7A2020_00140,lnt,0,28308,29900,-1,1664,0.0162361623616236,1593,22,apolipoprotein N-acyltransferase
R7A2020_00145,R7A2020_00145,0,30081,31025,-1,3762,0.0385572139303483,945,31,LysR family transcriptional regulator
R7A2020_00150,R7A2020_00150,0,31126,31887,1,2395,0.0339506172839506,762,22,SDR family oxidoreductase
R7A2020_00155,R7A2020_00155,0,31913,32383,-1,1658,0.029925187032419,471,12,glyoxalase
R7A2020_00160,R7A2020_00160,0,32397,33473,-1,3006,0.0272628135223555,1077,25,HlyC/CorC family transporter
R7A2020_00165,ybeY,0,33501,34001,-1,43,0.00704225352112676,501,3,rRNA maturation RNase YbeY
R7A2020_00170,R7A2020_00170,0,34020,35069,-1,4332,0.038073908174692,1050,34,PhoH family protein
R7A2020_00175,miaB,0,35096,36505,-1,2773,0.0291909924937448,1410,35,tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB
R7A2020_00180,R7A2020_00180,0,36582,37382,-1,2450,0.026431718061674,801,18,1-acyl-sn-glycerol-3-phosphate acyltransferase
R7A2020_00185,rimI,0,37410,37904,-1,230,0.0118483412322275,495,5,ribosomal protein S18-alanine N-acetyltransferase
R7A2020_00190,tsaB,0,37904,38581,-1,0,0,678,0,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
R7A2020_00195,R7A2020_00195,0,38678,39781,-1,1644,0.0234291799787007,1104,22,DUF1513 domain-containing protein
R7A2020_00200,R7A2020_00200,0,39784,40863,-1,3435,0.0359477124183007,1080,33,peptidase M75, Imelysin
R7A2020_00205,R7A2020_00205,0,40863,42464,-1,2786,0.0330396475770925,1602,45,c-type cytochrome
R7A2020_00210,bfr,0,42477,42962,-1,158,0.0169082125603865,486,7,bacterioferritin
R7A2020_00215,R7A2020_00215,0,42928,43239,-1,1234,0.037593984962406,312,10,(2Fe-2S)-binding protein
R7A2020_00220,R7A2020_00220,0,43352,44641,-1,2501,0.0191431175934366,1290,21,peptidase
R7A2020_00225,R7A2020_00225,0,45077,46330,1,0,0,1254,0,FAD-dependent oxidoreductase
R7A2020_00230,R7A2020_00230,0,46435,47712,-1,6228,0.0422794117647059,1278,46,4-aminobutyrate--2-oxoglutarate transaminase
R7A2020_00235,R7A2020_00235,0,47950,49089,1,6663,0.0381836945304438,1140,37,efflux RND transporter periplasmic adaptor subunit
R7A2020_00240,R7A2020_00240,0,49086,50156,1,6605,0.0647639956092206,1071,59,efflux RND transporter periplasmic adaptor subunit
R7A2020_00245,R7A2020_00245,0,50153,53212,1,7954,0.0342176086120723,3060,89,efflux RND transporter permease subunit
R7A2020_00250,R7A2020_00250,0,53287,54033,-1,1732,0.0314465408805031,747,20,ABC transporter ATP-binding protein
R7A2020_00255,R7A2020_00255,0,54030,54866,-1,2027,0.0280504908835905,837,20,ABC transporter ATP-binding protein
R7A2020_00260,R7A2020_00260,0,54863,55783,-1,2185,0.0229885057471264,921,18,ABC transporter permease
R7A2020_00265,R7A2020_00265,0,55780,56841,-1,2861,0.0299003322259136,1062,27,ABC transporter permease
R7A2020_00270,R7A2020_00270,0,56860,58503,-1,2902,0.0200286123032904,1644,28,ABC transporter substrate-binding protein
R7A2020_00275,R7A2020_00275,0,58765,60012,-1,2810,0.0329566854990584,1248,35,lytic murein transglycosylase
R7A2020_00280,recR,0,60033,60638,-1,1299,0.0465116279069767,606,24,recombination protein RecR
R7A2020_00285,R7A2020_00285,0,60730,61731,-1,1784,0.0258215962441315,1002,22,cell wall hydrolase
R7A2020_00290,R7A2020_00290,0,61961,62368,-1,496,0.0201149425287356,408,7,hypothetical protein
R7A2020_00295,R7A2020_00295,0,62444,62767,-1,446,0.0434782608695652,324,12,YbaB/EbfC family nucleoid-associated protein
R7A2020_00300,R7A2020_00300,0,62791,64608,-1,0,0,1818,0,DNA polymerase III subunit gamma/tau
