locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_00225,R7A2020_00225,0,45077,46330,1,92,0.00749765698219306,1254,8,FAD-dependent oxidoreductase
R7A2020_01020,R7A2020_01020,0,221399,221935,-1,15,0.00873362445414847,537,4,ActR/PrrA/RegA family redox response regulator transcription factor
R7A2020_01085,R7A2020_01085,0,235831,236220,1,114,0.00903614457831325,390,3,PTS-dependent dihydroxyacetone kinase phosphotransferase subunit DhaM
R7A2020_01220,R7A2020_01220,0,265014,266036,-1,69,0.00919540229885057,1023,8,glycosyltransferase family 2 protein
R7A2020_01430,R7A2020_01430,0,312955,313605,1,25,0.00902527075812274,651,5,(d)CMP kinase
R7A2020_01985,R7A2020_01985,0,439550,439963,1,51,0.0084985835694051,414,3,type II toxin-antitoxin system VapC family toxin
R7A2020_03030,rpmH,0,634401,634535,-1,1,0.00862068965517241,135,1,50S ribosomal protein L34
R7A2020_03510,R7A2020_03510,0,740661,741353,-1,18,0.00847457627118644,693,5,glutathione S-transferase family protein
R7A2020_03880,R7A2020_03880,0,807772,808245,1,8,0.00742574257425743,474,3,RloB domain-containing protein
R7A2020_03920,R7A2020_03920,0,815196,815468,-1,5,0.00858369098712446,273,2,DUF4242 domain-containing protein
R7A2020_04455,rpsP,0,930164,930565,-1,6,0.0087719298245614,402,3,30S ribosomal protein S16
R7A2020_05345,R7A2020_05345,0,1098949,1099383,-1,14,0.00808625336927224,435,3,nuclear transport factor 2 family protein
R7A2020_05620,R7A2020_05620,0,1162426,1162833,1,3,0.00862068965517241,408,3,F0F1 ATP synthase subunit epsilon
R7A2020_05795,R7A2020_05795,0,1199164,1200660,1,78,0.0086342229199372,1497,11,CoA-acylating methylmalonate-semialdehyde dehydrogenase
R7A2020_06055,R7A2020_06055,0,1245435,1246082,-1,29,0.00905797101449275,648,5,thiamine phosphate synthase
R7A2020_06105,R7A2020_06105,0,1252521,1252940,1,15,0.00840336134453781,420,3,type II toxin-antitoxin system VapC family toxin
R7A2020_06175,R7A2020_06175,0,1267265,1267723,-1,12,0.0076530612244898,459,3,hypothetical protein
R7A2020_06460,R7A2020_06460,0,1329323,1330228,-1,80,0.00907911802853437,906,7,anti-sigma factor
R7A2020_07240,R7A2020_07240,0,1476547,1477341,-1,10,0.00738552437223043,795,5,hypothetical protein
R7A2020_08180,R7A2020_08180,0,1666900,1667319,-1,37,0.00840336134453781,420,3,cupin domain-containing protein
R7A2020_08935,R7A2020_08935,0,1835856,1836113,-1,7,0.00904977375565611,258,2,DUF1150 family protein
R7A2020_09280,R7A2020_09280,0,1898165,1898431,-1,16,0.0087719298245614,267,2,30S ribosomal protein S21
R7A2020_09325,R7A2020_09325,0,1906150,1906410,1,42,0.00900900900900901,261,2,hypothetical protein
R7A2020_10725,R7A2020_10725,0,2202742,2203011,1,13,0.00869565217391304,270,2,hypothetical protein
R7A2020_10730,R7A2020_10730,0,2203171,2203485,1,67,0.00743494423791822,315,2,hypothetical protein
R7A2020_10905,R7A2020_10905,0,2235791,2236513,-1,88,0.00813008130081301,723,5,aminoacyl-tRNA hydrolase
R7A2020_11555,R7A2020_11555,0,2357033,2357932,-1,15,0.00784313725490196,900,6,hypothetical protein
R7A2020_11635,R7A2020_11635,0,2374143,2374406,1,5,0.00888888888888889,264,2,hypothetical protein
R7A2020_12065,R7A2020_12065,0,2464349,2464648,-1,2,0.00784313725490196,300,2,DUF1236 domain-containing protein
R7A2020_12170,R7A2020_12170,0,2491305,2492411,-1,57,0.00743099787685775,1107,7,DUF4150 domain-containing protein
R7A2020_12440,R7A2020_12440,0,2554585,2555289,1,30,0.00833333333333333,705,5,hypothetical protein
R7A2020_12605,R7A2020_12605,0,2592122,2592385,1,5,0.00888888888888889,264,2,hypothetical protein
R7A2020_12880,R7A2020_12880,0,2633357,2633677,1,10,0.00732600732600733,321,2,helix-turn-helix transcriptional regulator
R7A2020_14320,R7A2020_14320,0,2915063,2915200,1,1,0.00840336134453781,138,1,hypothetical protein
R7A2020_14440,R7A2020_14440,0,2932813,2933472,1,6,0.0089126559714795,660,5,hypothetical protein
R7A2020_15295,R7A2020_15295,0,3121502,3121927,1,3,0.00826446280991736,426,3,low affinity iron permease family protein
R7A2020_15350,R7A2020_15350,0,3134451,3134765,1,4,0.00743494423791822,315,2,hypothetical protein
R7A2020_15385,R7A2020_15385,0,3141070,3142836,-1,61,0.00798403193612774,1767,12,AAA family ATPase
