locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
R7A2020_00005,dnaA,0,1,1545,1,0,0,1545,0,chromosomal replication initiator protein DnaA
R7A2020_00010,R7A2020_00010,0,1851,2969,1,0,0,1119,0,DNA polymerase III subunit beta
R7A2020_00015,recF,0,3053,4192,1,1592,0.0557275541795666,1140,54,DNA replication/repair protein RecF
R7A2020_00020,R7A2020_00020,0,4224,4976,1,924,0.0826833073322933,753,53,molybdopterin-synthase adenylyltransferase MoeB
R7A2020_00025,R7A2020_00025,0,4991,5467,1,653,0.0786240786240786,477,32,GNAT family N-acetyltransferase
R7A2020_00030,R7A2020_00030,0,5518,6519,-1,1318,0.0657276995305164,1002,56,D-glycerate dehydrogenase
R7A2020_00035,R7A2020_00035,0,6668,7228,1,0,0,561,0,hypothetical protein
R7A2020_00040,R7A2020_00040,0,7218,7607,-1,580,0.0813253012048193,390,27,DUF4260 domain-containing protein
R7A2020_00045,R7A2020_00045,0,7664,8095,-1,62,0.0190217391304348,432,7,transcriptional repressor
R7A2020_00050,fabA,0,8338,8853,1,0,0,516,0,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA
R7A2020_00055,fabB,0,8903,10123,1,1,0.000963391136801541,1221,1,beta-ketoacyl-ACP synthase I
R7A2020_00060,fabI,0,10155,10958,1,549,0.0584795321637427,804,40,enoyl-ACP reductase FabI
R7A2020_00065,R7A2020_00065,0,11114,12658,1,2122,0.0639269406392694,1545,84,bifunctional diguanylate cyclase/phosphodiesterase
R7A2020_00070,R7A2020_00070,0,12664,13674,-1,1398,0.0697674418604651,1011,60,class I SAM-dependent methyltransferase
R7A2020_00075,pnp,0,13800,15947,-1,11,0.00218938149972633,2148,4,polyribonucleotide nucleotidyltransferase
R7A2020_00080,rpsO,0,16357,16626,-1,11,0.00434782608695652,270,1,30S ribosomal protein S15
R7A2020_00085,corA,0,16808,17902,-1,1097,0.0675965665236052,1095,63,magnesium/cobalt transporter CorA
R7A2020_00090,truB,0,17947,18924,-1,1219,0.0492196878751501,978,41,tRNA pseudouridine(55) synthase TruB
R7A2020_00095,rbfA,0,18924,19379,-1,554,0.0616966580976864,456,24,30S ribosome-binding factor RbfA
R7A2020_00100,infB,0,19554,22136,-1,17,0.000455373406193078,2583,1,translation initiation factor IF-2
R7A2020_00105,R7A2020_00105,0,22133,22783,-1,66,0.0126353790613718,651,7,RNA-binding protein
R7A2020_00110,nusA,0,22822,24417,-1,387,0.00736377025036819,1596,10,transcription termination/antitermination protein NusA
R7A2020_00115,rimP,0,24467,25114,-1,150,0.00905797101449275,648,5,ribosome maturation factor RimP
R7A2020_00120,R7A2020_00120,0,25401,25565,1,90,0.0354609929078014,165,5,hypothetical protein
R7A2020_00125,trmB,0,25589,26290,-1,797,0.0820770519262982,702,49,tRNA (guanosine(46)-N7)-methyltransferase TrmB
R7A2020_00130,R7A2020_00130,0,26316,27581,-1,3,0.00185701021355617,1266,2,methionine adenosyltransferase
R7A2020_00135,R7A2020_00135,0,27750,28169,-1,141,0.0224089635854342,420,8,helix-turn-helix transcriptional regulator
R7A2020_00140,lnt,0,28308,29900,-1,749,0.0339483394833948,1593,46,apolipoprotein N-acyltransferase
R7A2020_00145,R7A2020_00145,0,30081,31025,-1,1801,0.0771144278606965,945,62,LysR family transcriptional regulator
R7A2020_00150,R7A2020_00150,0,31126,31887,1,1737,0.0910493827160494,762,59,SDR family oxidoreductase
R7A2020_00155,R7A2020_00155,0,31913,32383,-1,346,0.084788029925187,471,34,glyoxalase
R7A2020_00160,R7A2020_00160,0,32397,33473,-1,3882,0.107960741548528,1077,99,HlyC/CorC family transporter
R7A2020_00165,ybeY,0,33501,34001,-1,138,0.028169014084507,501,12,rRNA maturation RNase YbeY
R7A2020_00170,R7A2020_00170,0,34020,35069,-1,1883,0.0873460246360582,1050,78,PhoH family protein
R7A2020_00175,miaB,0,35096,36505,-1,3491,0.0925771476230192,1410,111,tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB
R7A2020_00180,R7A2020_00180,0,36582,37382,-1,784,0.079295154185022,801,54,1-acyl-sn-glycerol-3-phosphate acyltransferase
R7A2020_00185,rimI,0,37410,37904,-1,1096,0.0687203791469194,495,29,ribosomal protein S18-alanine N-acetyltransferase
R7A2020_00190,tsaB,0,37904,38581,-1,0,0,678,0,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
R7A2020_00195,R7A2020_00195,0,38678,39781,-1,877,0.0489882854100106,1104,46,DUF1513 domain-containing protein
R7A2020_00200,R7A2020_00200,0,39784,40863,-1,678,0.0533769063180828,1080,49,peptidase M75, Imelysin
R7A2020_00205,R7A2020_00205,0,40863,42464,-1,1453,0.052129221732746,1602,71,c-type cytochrome
R7A2020_00210,bfr,0,42477,42962,-1,462,0.0603864734299517,486,25,bacterioferritin
R7A2020_00215,R7A2020_00215,0,42928,43239,-1,310,0.0488721804511278,312,13,(2Fe-2S)-binding protein
R7A2020_00220,R7A2020_00220,0,43352,44641,-1,1588,0.0519598906107566,1290,57,peptidase
R7A2020_00225,R7A2020_00225,0,45077,46330,1,57,0.00468603561387067,1254,5,FAD-dependent oxidoreductase
R7A2020_00230,R7A2020_00230,0,46435,47712,-1,2260,0.0873161764705882,1278,95,4-aminobutyrate--2-oxoglutarate transaminase
R7A2020_00235,R7A2020_00235,0,47950,49089,1,1735,0.0722394220846233,1140,70,efflux RND transporter periplasmic adaptor subunit
R7A2020_00240,R7A2020_00240,0,49086,50156,1,2449,0.0976948408342481,1071,89,efflux RND transporter periplasmic adaptor subunit
R7A2020_00245,R7A2020_00245,0,50153,53212,1,5356,0.0742022299115725,3060,193,efflux RND transporter permease subunit
R7A2020_00250,R7A2020_00250,0,53287,54033,-1,579,0.0518867924528302,747,33,ABC transporter ATP-binding protein
R7A2020_00255,R7A2020_00255,0,54030,54866,-1,1457,0.0715287517531557,837,51,ABC transporter ATP-binding protein
R7A2020_00260,R7A2020_00260,0,54863,55783,-1,1548,0.0638569604086845,921,50,ABC transporter permease
R7A2020_00265,R7A2020_00265,0,55780,56841,-1,1560,0.0863787375415282,1062,78,ABC transporter permease
R7A2020_00270,R7A2020_00270,0,56860,58503,-1,1855,0.0708154506437768,1644,99,ABC transporter substrate-binding protein
R7A2020_00275,R7A2020_00275,0,58765,60012,-1,1151,0.0536723163841808,1248,57,lytic murein transglycosylase
R7A2020_00280,recR,0,60033,60638,-1,939,0.0930232558139535,606,48,recombination protein RecR
R7A2020_00285,R7A2020_00285,0,60730,61731,-1,1406,0.0633802816901408,1002,54,cell wall hydrolase
R7A2020_00290,R7A2020_00290,0,61961,62368,-1,303,0.0660919540229885,408,23,hypothetical protein
R7A2020_00295,R7A2020_00295,0,62444,62767,-1,534,0.0797101449275362,324,22,YbaB/EbfC family nucleoid-associated protein
